ID,Fecha,Usuario,Texto,Candidato_Mencionado,Hashtags,Sentimiento,Ganador,Sentimiento_Numerico,Polarización
987,2025-02-20,usuario_463,"Después del debate, mi opinión sobre Bolívar Armijos cambió completamente, ahora me parece más preparado.",Bolívar Armijos,"#FernandoVillavicencio2023, #LuisaGonzález2023",Neutro,0,,0.0
418,2025-01-24,usuario_500,Fernando Villavicencio tiene un plan claro para reducir la inseguridad en el país.,Fernando Villavicencio,"#YakuPérez2023, #VotoConsciente",Neutro,0,,0.0
11,2024-05-01,usuario_54,Me preocupa que Xavier Hervas esté recibiendo apoyo de grupos cuestionables.,Xavier Hervas,#BolívarArmijos2023,Neutro,0,,0.0
1185,2024-09-03,usuario_849,"Después del debate, mi opinión sobre Fernando Villavicencio cambió completamente, ahora me parece más preparado.",Fernando Villavicencio,"#Democracia, #BolívarArmijos2023",Neutro,0,,0.0
1985,2024-04-14,usuario_614,"Este gobierno necesita un cambio, y Daniel Noboa puede ser la persona indicada.",Daniel Noboa,"#JanTopic2023, #YakuPérez2023",Neutro,1,1.0,0.0
1517,2024-12-05,usuario_955,Me parece que Daniel Noboa tiene las mejores propuestas para mejorar la economía del país.,Daniel Noboa,#VotoConsciente,Neutro,1,1.0,0.0
1150,2024-03-18,usuario_404,"No creo que Luisa González pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Luisa González,"#PolíticaEC, #OttoSonnenholzner2023",Neutro,0,,-0.148
590,2025-01-23,usuario_550,"Los medios están atacando a Bolívar Armijos, pero creo que tiene buenas intenciones.",Bolívar Armijos,"#Democracia, #EleccionesEC2023",Neutro,0,,0.0
231,2024-04-20,usuario_537,Me parece que Daniel Noboa tiene las mejores propuestas para mejorar la economía del país.,Daniel Noboa,"#DanielNoboa2023, #OttoSonnenholzner2023, #JanTopic2023",Neutro,1,1.0,0.0
210,2024-10-15,usuario_605,Me preocupa que Luisa González esté recibiendo apoyo de grupos cuestionables.,Luisa González,"#VotoConsciente, #EduardoMaruri2023",Neutro,0,,0.0
571,2024-11-04,usuario_230,"Bolívar Armijos no tiene experiencia para manejar el país, no lo veo como una opción viable.",Bolívar Armijos,"#EduardoMaruri2023, #VotoConsciente",Negativo,0,,-0.26335
618,2024-07-03,usuario_94,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,#DanielNoboa2023,Neutro,1,1.0,0.0
1600,2024-09-23,usuario_192,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#EduardoMaruri2023, #JanTopic2023",Neutro,1,1.0,0.0
1445,2025-01-13,usuario_167,"Cada vez que escucho hablar a Otto Sonnenholzner, me genera más dudas sobre su capacidad.",Otto Sonnenholzner,#EduardoMaruri2023,Neutro,0,,0.0
154,2024-09-18,usuario_148,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#YakuPérez2023, #OttoSonnenholzner2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
1403,2024-06-19,usuario_94,Luisa González está manipulando la opinión pública con información falsa.,Luisa González,#PatricioZuquilanda2023,Neutro,0,,0.0
1454,2024-07-17,usuario_468,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#FernandoVillavicencio2023,Neutro,1,1.0,-0.148
1826,2024-10-21,usuario_973,"No me gusta la forma en la que Bolívar Armijos maneja su campaña, no me genera confianza.",Bolívar Armijos,"#DanielNoboa2023, #PolíticaEC",Negativo,0,,-0.26335
1178,2024-05-22,usuario_557,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#EduardoMaruri2023, #DanielNoboa2023, #XavierHervas2023",Neutro,1,1.0,0.0
1115,2024-10-29,usuario_373,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,#YakuPérez2023,Negativo,1,1.0,-0.26335
1081,2025-01-27,usuario_550,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,"#DanielNoboa2023, #XavierHervas2023",Neutro,1,1.0,-0.148
310,2024-09-09,usuario_314,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#FernandoVillavicencio2023, #PolíticaEC",Neutro,1,1.0,0.0
1050,2025-02-17,usuario_463,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#VotoConsciente, #XavierHervas2023",Negativo,1,1.0,-0.26335
1206,2024-08-23,usuario_54,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#JanTopic2023, #BolívarArmijos2023, #PolíticaEC",Negativo,1,1.0,-0.26335
415,2025-02-24,usuario_918,"Voy a votar por Xavier Hervas, es el único que realmente entiende los problemas de la gente.",Xavier Hervas,"#JanTopic2023, #LuisaGonzález2023, #YakuPérez2023",Neutro,0,,0.0
560,2024-09-19,usuario_406,"Cada vez que escucho hablar a Otto Sonnenholzner, me genera más dudas sobre su capacidad.",Otto Sonnenholzner,"#YakuPérez2023, #VotoConsciente",Neutro,0,,0.0
1958,2025-01-05,usuario_841,"No creo que Xavier Hervas pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Xavier Hervas,"#EleccionesEC2023, #YakuPérez2023",Neutro,0,,-0.148
1700,2025-02-20,usuario_425,"Después del debate, mi opinión sobre Fernando Villavicencio cambió completamente, ahora me parece más preparado.",Fernando Villavicencio,#FernandoVillavicencio2023,Neutro,0,,0.0
1056,2024-10-03,usuario_378,"Yaku Pérez no tiene experiencia para manejar el país, no lo veo como una opción viable.",Yaku Pérez,#XavierHervas2023,Negativo,0,,-0.26335
122,2025-01-23,usuario_866,"Daniel Noboa está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Daniel Noboa,#LuisaGonzález2023,Neutro,1,1.0,-0.148
239,2024-11-26,usuario_770,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#LuisaGonzález2023, #EduardoMaruri2023, #YakuPérez2023",Neutro,1,1.0,0.0
1225,2024-07-18,usuario_88,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#EduardoMaruri2023, #EleccionesEC2023, #Democracia",Neutro,1,1.0,0.0
114,2024-08-24,usuario_566,"Cada vez que escucho hablar a Jan Topic, me genera más dudas sobre su capacidad.",Jan Topic,"#YakuPérez2023, #LuisaGonzález2023",Neutro,0,,0.0
1368,2025-01-21,usuario_987,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#EleccionesEC2023, #EduardoMaruri2023",Neutro,1,1.0,0.0
990,2024-02-29,usuario_391,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#LuisaGonzález2023, #JanTopic2023, #PatricioZuquilanda2023",Negativo,1,1.0,-0.26335
154,2024-09-18,usuario_148,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#YakuPérez2023, #OttoSonnenholzner2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
73,2024-11-18,usuario_667,Me parece que Fernando Villavicencio tiene las mejores propuestas para mejorar la economía del país.,Fernando Villavicencio,"#PatricioZuquilanda2023, #LuisaGonzález2023",Neutro,0,,0.0
1279,2024-04-26,usuario_271,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#PatricioZuquilanda2023, #EleccionesEC2023, #FernandoVillavicencio2023",Neutro,1,1.0,0.0
1791,2024-06-07,usuario_539,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#PolíticaEC, #XavierHervas2023, #LuisaGonzález2023",Neutro,1,1.0,0.0
1936,2024-07-20,usuario_4,"No creo que Bolívar Armijos pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Bolívar Armijos,"#VotoConsciente, #EduardoMaruri2023",Neutro,0,,-0.148
1578,2024-09-11,usuario_721,"Después de leer su plan de gobierno, me convencí de que Yaku Pérez es la mejor opción.",Yaku Pérez,"#OttoSonnenholzner2023, #EduardoMaruri2023, #FernandoVillavicencio2023",Neutro,0,,0.0
149,2024-11-23,usuario_376,"Las ideas de Daniel Noboa sobre educación son interesantes, pero falta más detalle.",Daniel Noboa,"#EleccionesEC2023, #DanielNoboa2023",Neutro,1,1.0,0.0
505,2024-09-06,usuario_432,Me parece que Daniel Noboa tiene las mejores propuestas para mejorar la economía del país.,Daniel Noboa,"#JanTopic2023, #BolívarArmijos2023, #DanielNoboa2023",Neutro,1,1.0,0.0
1240,2024-06-05,usuario_347,"No creo que Bolívar Armijos pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Bolívar Armijos,"#DanielNoboa2023, #PatricioZuquilanda2023",Neutro,0,,-0.148
1661,2024-03-20,usuario_791,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#BolívarArmijos2023, #JanTopic2023",Neutro,1,1.0,0.0
1933,2024-08-15,usuario_558,"No creo que Fernando Villavicencio pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Fernando Villavicencio,#XavierHervas2023,Neutro,0,,-0.148
1273,2024-04-13,usuario_516,Otto Sonnenholzner está manipulando la opinión pública con información falsa.,Otto Sonnenholzner,"#FernandoVillavicencio2023, #VotoConsciente, #OttoSonnenholzner2023",Neutro,0,,0.0
1521,2024-05-06,usuario_648,"Voy a votar por Fernando Villavicencio, es el único que realmente entiende los problemas de la gente.",Fernando Villavicencio,"#FernandoVillavicencio2023, #EduardoMaruri2023",Neutro,0,,0.0
746,2024-11-20,usuario_989,Luisa González está manipulando la opinión pública con información falsa.,Luisa González,"#YakuPérez2023, #LuisaGonzález2023",Neutro,0,,0.0
978,2024-09-28,usuario_273,Creo que Otto Sonnenholzner representa un cambio positivo para Ecuador.,Otto Sonnenholzner,"#Democracia, #XavierHervas2023",Neutro,0,,0.0
25,2024-04-18,usuario_959,Luisa González está manipulando la opinión pública con información falsa.,Luisa González,"#PolíticaEC, #EleccionesEC2023",Neutro,0,,0.0
94,2024-05-16,usuario_243,Me parece que Daniel Noboa tiene las mejores propuestas para mejorar la economía del país.,Daniel Noboa,"#OttoSonnenholzner2023, #PatricioZuquilanda2023, #DanielNoboa2023",Neutro,1,1.0,0.0
299,2024-04-17,usuario_480,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,#PatricioZuquilanda2023,Neutro,1,1.0,0.0
361,2024-05-31,usuario_438,Me preocupa que Yaku Pérez esté recibiendo apoyo de grupos cuestionables.,Yaku Pérez,#LuisaGonzález2023,Neutro,0,,0.0
540,2024-08-13,usuario_224,"Después del debate, mi opinión sobre Xavier Hervas cambió completamente, ahora me parece más preparado.",Xavier Hervas,"#PatricioZuquilanda2023, #OttoSonnenholzner2023",Neutro,0,,0.0
320,2024-11-10,usuario_680,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#PolíticaEC,Neutro,1,1.0,-0.148
855,2024-10-13,usuario_756,"Cada vez que escucho hablar a Fernando Villavicencio, me genera más dudas sobre su capacidad.",Fernando Villavicencio,"#Democracia, #BolívarArmijos2023",Neutro,0,,0.0
45,2024-04-01,usuario_690,Me parece que Yaku Pérez tiene las mejores propuestas para mejorar la economía del país.,Yaku Pérez,"#LuisaGonzález2023, #EduardoMaruri2023, #OttoSonnenholzner2023",Neutro,0,,0.0
918,2024-04-01,usuario_369,"Este gobierno necesita un cambio, y Otto Sonnenholzner puede ser la persona indicada.",Otto Sonnenholzner,"#VotoConsciente, #YakuPérez2023, #BolívarArmijos2023",Neutro,0,,0.0
1194,2024-03-01,usuario_126,"Las ideas de Bolívar Armijos sobre educación son interesantes, pero falta más detalle.",Bolívar Armijos,"#FernandoVillavicencio2023, #DanielNoboa2023, #OttoSonnenholzner2023",Neutro,0,,0.0
1454,2024-07-17,usuario_468,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#FernandoVillavicencio2023,Neutro,1,1.0,-0.148
273,2024-07-24,usuario_980,"Otto Sonnenholzner representa los mismos problemas del pasado, no trae nada nuevo.",Otto Sonnenholzner,#EduardoMaruri2023,Neutro,0,,-0.148
822,2025-01-24,usuario_344,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,#EleccionesEC2023,Negativo,1,1.0,-0.26335
1473,2024-08-11,usuario_591,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,#PatricioZuquilanda2023,Neutro,1,1.0,0.0
413,2024-04-20,usuario_60,Creo que Luisa González representa un cambio positivo para Ecuador.,Luisa González,#EduardoMaruri2023,Neutro,0,,0.0
705,2024-05-25,usuario_181,"Voy a votar por Xavier Hervas, es el único que realmente entiende los problemas de la gente.",Xavier Hervas,"#EduardoMaruri2023, #EleccionesEC2023",Neutro,0,,0.0
1369,2024-07-13,usuario_10,"Este gobierno necesita un cambio, y Fernando Villavicencio puede ser la persona indicada.",Fernando Villavicencio,"#YakuPérez2023, #EleccionesEC2023",Neutro,0,,0.0
654,2024-02-28,usuario_680,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,#OttoSonnenholzner2023,Neutro,1,1.0,0.0
435,2024-12-18,usuario_980,"No confío en Luisa González, sus discursos no me convencen.",Luisa González,#XavierHervas2023,Negativo,0,,-0.26335
189,2024-11-29,usuario_928,"Jan Topic no tiene experiencia para manejar el país, no lo veo como una opción viable.",Jan Topic,#EduardoMaruri2023,Negativo,0,,-0.26335
1547,2024-03-21,usuario_461,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#EduardoMaruri2023, #PatricioZuquilanda2023, #Democracia",Neutro,1,1.0,0.0
1399,2025-02-08,usuario_743,"Votaré en blanco, ningún candidato, incluyendo Otto Sonnenholzner, me representa realmente.",Otto Sonnenholzner,#YakuPérez2023,Neutro,0,,0.0
1076,2024-07-16,usuario_698,Otto Sonnenholzner está manipulando la opinión pública con información falsa.,Otto Sonnenholzner,"#DanielNoboa2023, #EleccionesEC2023",Neutro,0,,0.0
1214,2024-12-21,usuario_133,"Este gobierno necesita un cambio, y Otto Sonnenholzner puede ser la persona indicada.",Otto Sonnenholzner,"#EleccionesEC2023, #PatricioZuquilanda2023",Neutro,0,,0.0
1354,2024-10-10,usuario_458,"Cada vez que escucho hablar a Luisa González, me genera más dudas sobre su capacidad.",Luisa González,#PatricioZuquilanda2023,Neutro,0,,0.0
199,2024-08-09,usuario_737,"No confío en Xavier Hervas, sus discursos no me convencen.",Xavier Hervas,"#EleccionesEC2023, #XavierHervas2023",Negativo,0,,-0.26335
79,2024-07-25,usuario_806,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#Democracia, #FernandoVillavicencio2023, #BolívarArmijos2023",Neutro,1,1.0,0.0
1970,2024-03-29,usuario_490,Creo que Luisa González representa un cambio positivo para Ecuador.,Luisa González,"#JanTopic2023, #EleccionesEC2023, #Democracia",Neutro,0,,0.0
1264,2024-03-13,usuario_99,Creo que Xavier Hervas representa un cambio positivo para Ecuador.,Xavier Hervas,"#XavierHervas2023, #PolíticaEC",Neutro,0,,0.0
295,2025-02-08,usuario_998,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#PolíticaEC, #JanTopic2023, #DanielNoboa2023",Negativo,1,1.0,-0.26335
1604,2024-08-31,usuario_656,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#Democracia, #FernandoVillavicencio2023, #EduardoMaruri2023",Neutro,1,1.0,-0.148
516,2024-09-07,usuario_871,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#EduardoMaruri2023, #VotoConsciente",Neutro,1,1.0,0.0
167,2024-04-03,usuario_679,"Los medios están atacando a Daniel Noboa, pero creo que tiene buenas intenciones.",Daniel Noboa,#VotoConsciente,Neutro,1,1.0,0.0
1094,2024-12-16,usuario_74,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#YakuPérez2023, #VotoConsciente",Neutro,1,1.0,0.0
1526,2024-05-24,usuario_704,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#PatricioZuquilanda2023, #EduardoMaruri2023",Neutro,1,1.0,0.0
200,2024-04-09,usuario_899,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#BolívarArmijos2023, #JanTopic2023, #LuisaGonzález2023",Neutro,1,1.0,0.0
79,2024-07-25,usuario_806,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#Democracia, #FernandoVillavicencio2023, #BolívarArmijos2023",Neutro,1,1.0,0.0
1717,2024-07-30,usuario_876,"Después del debate, mi opinión sobre Luisa González cambió completamente, ahora me parece más preparado.",Luisa González,"#PolíticaEC, #PatricioZuquilanda2023, #LuisaGonzález2023",Neutro,0,,0.0
1818,2025-02-17,usuario_136,Otto Sonnenholzner está manipulando la opinión pública con información falsa.,Otto Sonnenholzner,"#PolíticaEC, #BolívarArmijos2023, #LuisaGonzález2023",Neutro,0,,0.0
564,2025-01-15,usuario_169,Daniel Noboa está manipulando la opinión pública con información falsa.,Daniel Noboa,"#DanielNoboa2023, #PolíticaEC",Neutro,1,1.0,0.0
1443,2024-07-04,usuario_595,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#EduardoMaruri2023, #FernandoVillavicencio2023, #PolíticaEC",Neutro,1,1.0,0.0
320,2024-11-10,usuario_680,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#PolíticaEC,Neutro,1,1.0,-0.148
1180,2024-08-04,usuario_782,"Los medios están atacando a Luisa González, pero creo que tiene buenas intenciones.",Luisa González,"#Democracia, #LuisaGonzález2023, #FernandoVillavicencio2023",Neutro,0,,0.0
154,2024-09-18,usuario_148,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#YakuPérez2023, #OttoSonnenholzner2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
440,2025-02-10,usuario_480,Bolívar Armijos está manipulando la opinión pública con información falsa.,Bolívar Armijos,#OttoSonnenholzner2023,Neutro,0,,0.0
1823,2024-03-05,usuario_940,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#FernandoVillavicencio2023,Neutro,1,1.0,-0.148
767,2024-11-08,usuario_219,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#LuisaGonzález2023, #OttoSonnenholzner2023",Neutro,1,1.0,0.0
844,2024-12-09,usuario_963,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#OttoSonnenholzner2023, #Democracia",Neutro,1,1.0,0.0
